site_id,years,states,commodity,latitude,longitude
M004316,1970;1975;1980;1985;1990;1995,0;3;3;3;3;3,Fe,-81.6237,-123.4762
M004317,1992;1997;2002,0;3;3,Cu,-61.5269,166.1576
M004318,2004;2009,0;1,U,21.8683,107.8026
M004319,1972;1977;1982;1987,0;1;1;1,Ag,1.693,22.5453
M004320,1986;1991;1996;2001;2006,0;1;2;2;2,Cu,-34.3878,-56.1873
M004321,1996;2001;2006;2011;2016,0;1;1;1;1,U,17.7977,30.0085
M004322,1988;1993;1998;2003,0;0;0;1,Zn,40.5459,-125.9751
M004323,1977;1982,0;1,Fe,-0.2017,-137.1913
M004324,1979;1984;1989;1994,0;0;3;3,Au,20.2824,123.5334
M004325,2001;2006;2011,0;0;0,Cu,-38.6702,102.5809
M004326,1997;2002;2007;2012;2017,0;3;3;3;3,Cu,7.3717,59.9597
M004327,1982;1987,0;0,U,25.5148,-40.9031
M004328,1977;1982;1987;1992;1997;2002,0;0;1;2;2;2,Fe,-82.546,-34.384
M004329,1971;1976;1981;1986;1991;1996,0;0;0;1;1;1,U,-41.4872,-63.4059
M004330,1972;1977;1982;1987;1992,0;1;1;1;2,U,-8.649,-104.8798
M004331,2011;2016;2021;2026;2031;2036,0;0;0;0;1;2,Fe,-78.3251,-138.4431
M004332,1996;2001;2006;2011,0;1;1;3,Fe,-15.4085,24.0366
M004333,1975;1980;1985;1990;1995,0;0;3;3;3,U,87.8781,-60.8167
M004334,1970;1975;1980;1985,0;0;1;3,Ag,18.9948,0.2167
M004335,1980;1985;1990;1995;2000,0;0;1;2;2,Au,-27.3482,-91.0953
M004336,1988;1993;1998;2003,0;0;0;0,Zn,-16.9497,88.0301
M004337,1998;2003,0;0,Zn,31.6095,132.7962
M004338,1984;1989;1994;1999;2004,0;0;0;0;0,Zn,-17.4534,-90.3249
M004339,1982;1987;1992;1997;2002,0;0;0;0;1,Ag,21.6865,-165.0127
M004340,2004;2009;2014;2019;2024,0;0;0;1;1,Au,-75.6163,52.5897
M004341,1982;1987;1992;1997;2002;2007,0;0;3;3;3;3,Cu,58.3319,116.0086
M004342,2009;2014;2019;2024,0;1;1;2,U,80.4864,-74.1749
M004343,1976;1981;1986;1991;1996;2001,0;0;0;1;3;3,Fe,-80.9853,-23.7637
M004344,2011;2016;2021;2026;2031,0;1;2;2;2,Zn,38.1856,-123.6448
M004345,1982;1987;1992;1997,0;1;1;3,Ag,-0.2924,-101.52
M004346,1999;2004;2009;2014;2019,0;0;0;0;1,U,35.351,-79.5612
M004347,1974;1979;1984,0;1;3,Zn,15.3505,-158.7418
M004348,2002;2007;2012;2017;2022,0;0;0;1;2,Ag,-67.709,118.2469
M004349,1970;1975;1980;1985;1990;1995,0;1;2;2;2;2,Fe,32.5297,-76.273
M004350,1997;2002,0;0,Ag,43.8312,129.6058
M004351,1998;2003;2008;2013;2018;2023,0;1;1;1;3;3,U,-82.3644,-96.7103
M004352,1979;1984,0;0,U,-64.018,-122.4269
M004353,2013;2018;2023;2028,0;1;1;1,Cu,-29.1224,133.7496
M004354,1990;1995;2000,0;0;1,Fe,0.1365,90.5125
M004355,1996;2001;2006,0;0;0,Cu,-77.3851,-158.5598
M004356,2011;2016;2021;2026,0;0;3;3,Au,29.7824,-107.2405
M004357,2011;2016,0;0,Fe,18.2836,-149.5032
M004358,1981;1986;1991,0;3;3,U,-86.1289,-25.8568
M004359,1994;1999;2004,0;0;0,Cu,77.7314,9.9947
M004360,1977;1982;1987;1992;1997,0;0;0;3;3,Au,-73.6035,-2.5553
M004361,1995;2000;2005;2010;2015,0;1;2;2;2,Cu,76.0997,-175.3171
M004362,2010;2015;2020;2025,0;0;0;1,Cu,-79.7469,-176.1136
M004363,1987;1992;1997;2002;2007,0;1;1;1;1,Au,-17.6185,-111.8207
M004364,1979;1984;1989;1994;1999;2004,0;0;0;1;1;2,Cu,-51.4385,-175.2066
M004365,1993;1998;2003;2008;2013,0;1;2;2;2,U,-10.1695,169.0034
M004366,2006;2011;2016;2021;2026;2031,0;0;1;3;3;3,Au,39.722,-125.4521
M004367,1995;2000,0;0,Zn,1.2792,-25.493
M004368,2008;2013;2018;2023,0;3;3;3,Cu,-52.5475,38.6648
M004369,1993;1998,0;0,Ag,69.6054,92.2616
M004370,1995;2000;2005,0;0;1,Cu,61.7593,6.8056
M004371,2000;2005,0;0,Ag,-5.1571,-8.2607
M004372,1995;2000;2005,0;0;0,Fe,-41.6205,-18.1167
M004373,1989;1994,0;0,Fe,-69.5892,120.8625
M004374,1990;1995,0;0,Ag,-27.3222,161.7358
M004375,1997;2002,0;0,Au,-58.0309,-132.4926
M004376,1971;1976,0;1,U,-65.1354,131.9712
M004377,1977;1982;1987,0;0;1,Fe,18.4843,-165.8975
M004378,1972;1977,0;0,Ag,61.9496,-46.4803
M004379,1978;1983;1988;1993;1998,0;0;0;1;2,Zn,32.8897,152.3781
M004380,2012;2017;2022,0;1;1,Au,36.8632,110.0605
M004381,2003;2008;2013;2018;2023,0;0;0;1;1,Zn,-40.1559,47.63
M004382,2002;2007;2012;2017,0;0;0;0,Ag,54.5133,34.4173
M004383,1994;1999;2004;2009;2014;2019,0;1;1;1;2;2,Fe,60.9132,74.5869
M004384,2006;2011;2016;2021;2026,0;0;1;2;2,Fe,-59.9054,-65.6104
M004385,1994;1999;2004;2009,0;1;2;2,U,1.2863,-73.2849
M004386,2007;2012;2017,0;0;0,Fe,-1.1653,40.8034
M004387,1985;1990,0;1,Zn,51.9014,-19.8353
M004388,1985;1990,0;0,Zn,56.5835,104.5014
M004389,1980;1985;1990;1995,0;0;0;1,Ag,-12.5593,8.5372
M004390,1975;1980,0;0,Cu,-89.2238,-80.5257
M004391,2008;2013;2018;2023;2028,0;0;3;3;3,Au,68.2233,144.6168
M004392,1999;2004;2009,0;0;1,Fe,-10.134,77.6529
M004393,1996;2001;2006;2011;2016,0;0;0;0;1,Ag,-57.8926,-168.1599
M004394,1998;2003;2008,0;0;1,Zn,-80.7862,-63.6555
M004395,1998;2003;2008;2013;2018;2023,0;3;3;3;3;3,Au,-9.9671,51.8455
M004396,2011;2016;2021;2026;2031,0;0;0;1;1,U,56.1243,-29.0743
M004397,1974;1979;1984;1989;1994,0;0;0;0;0,U,26.5632,105.5269
M004398,2011;2016;2021;2026;2031,0;0;1;1;2,Cu,89.4894,-164.0392
M004399,1976;1981;1986;1991;1996;2001,0;0;0;0;0;1,Au,36.4202,-82.2248
M004400,2003;2008;2013;2018,0;3;3;3,Ag,-54.1755,-164.3836
M004401,2002;2007,0;3,Fe,-2.7195,-142.0901
M004402,1988;1993;1998;2003;2008;2013,0;1;2;2;2;2,Fe,49.2791,11.6188
M004403,2006;2011;2016;2021;2026,0;3;3;3;3,Zn,84.3282,-143.9989
M004404,1991;1996;2001;2006;2011;2016,0;0;0;0;0;1,Zn,46.7553,-28.3543
M004405,1990;1995;2000;2005;2010;2015,0;1;1;1;1;2,Zn,30.6342,123.3692
M004406,2003;2008;2013;2018,0;1;1;2,Fe,76.1898,93.4049
M004407,1975;1980;1985;1990,0;0;0;0,Zn,68.7046,92.9886
M004408,1994;1999;2004;2009;2014;2019,0;0;0;3;3;3,Au,13.3403,-111.0058
M004409,1972;1977;1982;1987,0;1;1;1,Fe,-27.2302,28.3612
M004410,1997;2002;2007,0;0;0,Cu,-76.7507,128.1873
M004411,2004;2009;2014;2019;2024;2029,0;3;3;3;3;3,Au,-60.502,-48.6577
M004412,1984;1989;1994;1999,0;0;0;0,Au,-48.1236,-165.9005
M004413,1984;1989;1994;1999,0;3;3;3,U,27.4034,144.913
M004414,1973;1978;1983;1988;1993;1998,0;0;1;1;1;2,U,53.9086,71.6058
M004415,2009;2014,0;0,Fe,-71.2353,40.5656
M004416,2007;2012;2017;2022;2027;2032,0;0;0;1;1;1,Ag,-63.3193,55.0619
M004417,2008;2013;2018,0;1;1,Au,45.2386,42.8824
M004418,1999;2004;2009;2014;2019;2024,0;0;3;3;3;3,Au,-52.9799,135.7655
M004419,2002;2007;2012;2017;2022,0;0;0;0;0,U,-56.6147,2.8725
M004420,2012;2017;2022;2027;2032;2037,0;1;1;1;2;2,Cu,-0.7179,-163.5299
M004421,2007;2012;2017,0;0;0,Cu,69.4237,-144.2507
M004422,1991;1996,0;0,U,69.8984,-101.5556
M004423,1998;2003,0;0,Fe,-37.1094,-0.3578
M004424,2008;2013;2018,0;3;3,Cu,-79.1066,-82.1118
M004425,1989;1994;1999;2004;2009,0;3;3;3;3,Au,34.9222,120.4251
M004426,2007;2012;2017;2022,0;1;2;2,U,-80.0198,-65.4559
M004427,1970;1975;1980;1985;1990;1995,0;1;1;1;2;2,Fe,1.1678,-119.6899
M004428,2013;2018;2023,0;1;1,Cu,-0.8593,-144.1452
M004429,1973;1978;1983;1988;1993;1998,0;1;1;2;2;2,Ag,-85.7079,178.9854
M004430,2001;2006;2011;2016,0;3;3;3,U,43.9543,-130.7365
M004431,2003;2008;2013;2018;2023;2028,0;0;0;1;1;1,Au,5.0336,42.8026
M004432,1970;1975;1980;1985,0;1;2;2,Zn,-71.646,58.6147
M004433,1997;2002;2007;2012;2017,0;1;1;1;2,Ag,-83.8599,1.2233
M004434,1992;1997,0;0,Au,7.8387,-179.992
M004435,2009;2014;2019,0;1;1,Zn,78.9075,-92.914
M004436,2001;2006,0;1,Au,-27.2757,-22.9842
M004437,1979;1984;1989;1994;1999,0;1;1;1;1,Cu,-11.8368,-159.3327
M004438,1996;2001;2006;2011;2016;2021,0;0;0;0;0;1,Zn,-31.5149,162.9723
M004439,1977;1982;1987;1992,0;1;1;1,Ag,19.3905,-66.9424
M004440,2000;2005;2010;2015;2020,0;1;1;2;2,Cu,-53.9111,-116.4178
M004441,1970;1975,0;1,Ag,46.3364,-117.952
M004442,2006;2011;2016;2021;2026,0;1;1;1;1,Zn,-21.8495,145.0859
M004443,2004;2009;2014,0;0;0,Zn,-19.669,-104.2399
M004444,1983;1988;1993,0;1;3,U,15.3329,94.5138
M004445,1979;1984,0;0,U,-4.1283,-114.3336
M004446,2003;2008;2013;2018;2023;2028,0;0;1;1;2;2,Ag,-65.0957,103.8308
M004447,1993;1998;2003;2008;2013;2018,0;0;0;1;1;3,Cu,43.1097,148.13
M004448,2003;2008,0;1,Au,-34.8334,-156.6776
M004449,1980;1985;1990;1995;2000,0;1;1;1;1,Fe,-83.5859,145.5261
M004450,2010;2015;2020,0;0;0,Zn,-62.3148,-167.3944
M004451,1984;1989;1994,0;3;3,Fe,-59.253,78.5997
M004452,1976;1981;1986;1991;1996,0;0;1;1;2,U,27.7803,28.1821
M004453,1984;1989;1994,0;0;0,Ag,-9.2455,-150.8451
M004454,1976;1981;1986;1991,0;0;0;0,U,-61.3359,137.0309
M004455,1988;1993;1998;2003;2008,0;0;0;0;0,Ag,-86.7878,-160.3345
M004456,1990;1995,0;1,U,-79.8771,-96.4973
M004457,1990;1995;2000;2005,0;0;0;0,Fe,-60.9291,-179.3776
M004458,1971;1976;1981,0;0;0,Cu,66.0822,-99.0182
M004459,1990;1995;2000;2005;2010;2015,0;0;0;1;1;2,Cu,71.219,-139.1097
M004460,1971;1976,0;1,Au,51.9668,-17.6278
M004461,2013;2018;2023;2028,0;1;2;2,U,-72.14,-133.1264
M004462,2003;2008;2013;2018;2023,0;1;1;1;2,Au,18.9837,-38.4257
M004463,1980;1985;1990;1995,0;1;2;2,Ag,-44.3535,-159.7987
M004464,1979;1984;1989,0;0;0,Zn,0.3199,136.0811
M004465,2011;2016;2021,0;0;0,Zn,60.0476,38.9677
M004466,2001;2006;2011;2016;2021;2026,0;0;1;1;1;1,Fe,-3.5641,156.1817
M004467,1984;1989;1994;1999,0;0;0;1,Zn,38.3583,-156.0387
M004468,2001;2006;2011,0;0;0,U,-16.4623,49.1322
M004469,2003;2008,0;0,Au,-73.1087,-80.7248
M004470,1997;2002;2007;2012;2017;2022,0;1;2;2;2;2,Au,-56.5309,-65.8418
M004471,1977;1982,0;0,Zn,42.8265,-2.2199
M004472,2008;2013,0;1,Zn,80.4936,-31.6562
M004473,1995;2000;2005;2010;2015,0;0;1;1;1,Ag,78.9564,83.0354
M004474,2007;2012;2017;2022,0;0;0;0,Cu,34.8576,6.5327
M004475,1980;1985;1990;1995;2000,0;0;0;1;1,U,-6.5495,96.3324
M004476,1982;1987;1992;1997;2002,0;0;0;0;0,Ag,16.5692,-118.5897
M004477,1975;1980;1985,0;0;0,U,27.4604,30.6023
M004478,1977;1982;1987;1992;1997;2002,0;0;0;3;3;3,Zn,-89.7935,171.7823
M004479,2006;2011;2016,0;0;3,Au,-46.4549,-71.3598
M004480,2009;2014;2019;2024;2029;2034,0;1;2;2;2;2,Zn,-23.1771,-119.1502
M004481,1979;1984;1989;1994;1999,0;0;1;1;1,U,84.7201,162.3523
M004482,1996;2001;2006;2011,0;0;0;0,Ag,-7.1398,70.9412
M004483,1991;1996;2001;2006;2011;2016,0;0;0;0;1;1,U,88.09,-25.0614
M004484,1978;1983;1988;1993,0;0;0;1,Fe,-62.5963,74.3064
M004485,1975;1980;1985;1990;1995,0;0;0;0;0,Ag,-52.1458,80.5237
M004486,1975;1980;1985;1990;1995;2000,0;0;0;1;1;2,Ag,64.4228,-134.7906
M004487,1978;1983;1988,0;0;0,Zn,40.178,94.4006
M004488,1973;1978,0;0,U,-26.9038,159.4562
M004489,1984;1989;1994;1999;2004;2009,0;0;1;2;2;2,Ag,-83.0088,131.9182
M004490,1976;1981;1986;1991;1996;2001,0;0;3;3;3;3,Au,72.2586,-63.1494
M004491,2011;2016;2021;2026;2031,0;1;2;2;2,Ag,-75.1152,114.4996
M004492,1974;1979;1984,0;0;0,Zn,66.6545,-139.9803
M004493,1971;1976;1981,0;0;1,Zn,-49.0996,-146.2995
M004494,1999;2004;2009;2014;2019,0;0;1;1;1,Au,-11.8484,54.7196
M004495,1995;2000;2005;2010;2015,0;1;3;3;3,Zn,-73.833,100.563
M004496,2009;2014;2019,0;1;2,Cu,-49.4057,-61.1047
M004497,1997;2002;2007;2012;2017,0;0;3;3;3,Zn,64.8089,158.2832
M004498,1994;1999,0;0,Au,89.4225,167.2476
M004499,1994;1999;2004,0;0;1,U,-25.9966,-79.6827
M004500,1983;1988;1993;1998;2003;2008,0;0;1;1;1;2,U,-26.0212,29.3244
M004501,1970;1975,0;0,Ag,17.7218,-112.7396
M004502,1980;1985;1990;1995;2000;2005,0;3;3;3;3;3,Au,86.0114,-120.8497
M004503,1992;1997;2002;2007;2012,0;3;3;3;3,Fe,-8.6828,-75.3357
M004504,2007;2012;2017;2022;2027;2032,0;0;1;1;1;1,Cu,-29.5018,107.7448
M004505,1976;1981;1986;1991;1996;2001,0;0;0;0;1;1,U,-54.1109,100.4326
M004506,1971;1976;1981;1986;1991;1996,0;0;3;3;3;3,Au,-3.9223,-41.983
M004507,1995;2000;2005,0;0;0,Cu,-88.7839,-44.8297
M004508,1993;1998;2003;2008,0;0;0;1,Ag,8.0013,-39.827
M004509,1977;1982;1987;1992;1997,0;0;1;1;1,Au,-20.8515,-9.6584
M004510,1983;1988;1993;1998;2003,0;1;3;3;3,Cu,-53.8256,-105.163
M004511,1993;1998,0;0,Cu,-35.1686,115.685
M004512,2012;2017;2022;2027,0;1;1;1,Zn,-2.0399,-58.4735
M004513,2012;2017,0;1,Zn,78.0304,-36.6302
M004514,2002;2007;2012;2017;2022,0;0;0;1;1,U,-5.2924,-0.6622
M004515,2010;2015;2020,0;1;1,Ag,80.698,-55.292
M004516,1995;2000;2005;2010;2015;2020,0;1;2;2;2;2,Cu,-12.4554,38.2552
M004517,1999;2004;2009,0;1;2,Ag,-66.2282,-151.4442
M004518,1985;1990,0;0,Ag,-47.3261,-108.7076
M004519,2003;2008;2013;2018,0;0;1;2,Zn,17.526,-96.9239
M004520,1972;1977;1982,0;0;1,Fe,75.1037,-166.9097
M004521,2005;2010;2015;2020;2025,0;0;1;3;3,Au,29.368,-77.193
M004522,1973;1978,0;0,Zn,7.4725,-41.569
M004523,1994;1999,0;0,Zn,32.9326,-129.7312
M004524,1998;2003;2008,0;0;1,Ag,80.1714,-3.102
M004525,2002;2007;2012;2017,0;0;1;1,Ag,-28.1988,-127.9075
M004526,2001;2006;2011;2016,0;3;3;3,Au,38.8568,10.6541
M004527,2013;2018,0;0,U,57.2064,89.345
M004528,2003;2008;2013;2018;2023;2028,0;0;0;0;0;0,Fe,-81.9482,-46.7018
M004529,2004;2009;2014;2019;2024;2029,0;1;1;3;3;3,Ag,-56.2059,117.0154
M004530,1976;1981;1986,0;0;0,U,44.2636,-48.5171
M004531,1982;1987;1992,0;0;0,Zn,-78.1707,-11.5814
M004532,1999;2004;2009;2014,0;0;1;1,Ag,-84.6397,80.9924
M004533,2011;2016;2021;2026;2031;2036,0;0;1;1;1;2,Au,55.0007,-7.4191
M004534,1988;1993;1998;2003,0;0;0;3,Cu,-16.4366,140.2297
M004535,2000;2005;2010,0;0;1,Zn,-22.4163,-173.3033
M004536,1995;2000;2005;2010;2015;2020,0;0;0;3;3;3,Fe,25.1575,-76.4321
M004537,1972;1977;1982;1987;1992,0;0;0;1;2,Au,9.6796,76.9949
M004538,2010;2015;2020;2025;2030;2035,0;0;0;0;1;1,Fe,-84.984,-118.9237
M004539,1975;1980;1985;1990,0;0;0;0,U,-34.2703,-73.9233
M004540,1990;1995;2000;2005;2010,0;0;0;0;1,U,-42.8094,-50.0616
M004541,1984;1989,0;0,Zn,-62.8756,69.4016
M004542,1990;1995;2000,0;1;2,Au,13.8946,-176.2468
M004543,2005;2010;2015;2020;2025,0;3;3;3;3,U,67.3542,71.0078
M004544,2009;2014;2019,0;0;0,Ag,19.378,-132.0968
M004545,2002;2007;2012,0;3;3,Fe,-51.963,-168.5432
M004546,2000;2005;2010;2015,0;0;0;1,Zn,-38.5646,89.7142
M004547,2002;2007;2012;2017;2022;2027,0;1;3;3;3;3,Fe,59.5962,-45.1217
M004548,2004;2009;2014;2019;2024,0;0;0;3;3,Fe,50.8585,70.4506
M004549,2000;2005;2010;2015;2020,0;0;1;3;3,Ag,31.5896,11.4277
M004550,1974;1979,0;0,Fe,-11.8009,159.8835
M004551,2003;2008;2013,0;0;0,Ag,-57.2941,8.4065
M004552,1993;1998;2003;2008;2013,0;1;3;3;3,U,16.1455,-146.3438
M004553,2013;2018;2023;2028;2033;2038,0;3;3;3;3;3,Cu,-36.1247,-86.6838
M004554,1971;1976;1981;1986;1991,0;1;1;1;1,Cu,35.1646,-21.1712
M004555,1991;1996;2001,0;0;0,Ag,32.6036,169.7032
M004556,1970;1975;1980;1985;1990;1995,0;0;1;2;2;2,Au,-9.5143,-18.3495
M004557,2006;2011;2016;2021;2026,0;0;0;3;3,Fe,-63.7875,59.7181
M004558,1974;1979;1984;1989;1994;1999,0;0;1;1;1;1,Zn,38.9377,69.2642
M004559,1984;1989;1994;1999;2004;2009,0;3;3;3;3;3,Ag,-0.9797,-2.7241
M004560,1989;1994;1999;2004;2009,0;0;1;3;3,Ag,30.408,148.229
M004561,1971;1976;1981;1986;1991;1996,0;0;0;0;0;0,Zn,-15.4787,-54.8273
M004562,2013;2018,0;0,Zn,-4.6696,29.3341
M004563,1989;1994;1999,0;0;0,U,-17.1585,-44.8385
M004564,2005;2010;2015;2020,0;0;0;0,Au,68.0987,-86.2981
M004565,1979;1984;1989;1994;1999,0;1;1;3;3,U,-56.2564,73.7049
M004566,2005;2010;2015;2020,0;0;0;0,Zn,-57.349,120.8455
M004567,1997;2002;2007;2012,0;1;2;2,Fe,-73.152,-32.8599
M004568,1976;1981;1986;1991;1996;2001,0;0;1;1;1;2,U,-9.2416,20.4756
M004569,2000;2005,0;0,Cu,75.4844,-161.6738
M004570,1989;1994;1999;2004,0;1;3;3,Zn,-67.3414,-3.7856
M004571,1976;1981;1986;1991;1996;2001,0;0;0;0;0;1,U,-38.3011,-128.5064
M004572,2012;2017;2022;2027;2032,0;1;1;1;3,U,-72.9387,15.514
M004573,2006;2011;2016;2021;2026,0;1;1;2;2,Au,-15.8413,-148.926
M004574,2008;2013,0;0,Au,81.5629,-4.0621
M004575,2009;2014;2019;2024,0;1;1;1,Au,77.5685,115.3493
M004576,2003;2008,0;0,Ag,-29.4353,68.0868
M004577,1991;1996;2001,0;0;0,Fe,13.4687,6.4974
M004578,2002;2007,0;3,Cu,-16.2383,151.1391
M004579,2000;2005,0;3,Cu,-74.748,-10.8804
M004580,1991;1996,0;0,U,-87.5588,-3.2052
M004581,1983;1988;1993;1998;2003;2008,0;0;0;0;0;0,Ag,3.2206,-115.586
M004582,1999;2004;2009,0;0;0,Fe,-7.2944,93.2372
M004583,1984;1989;1994;1999;2004,0;1;1;2;2,Zn,-87.0367,-41.5304
M004584,1972;1977;1982;1987,0;0;3;3,Ag,-10.4026,-96.9331
M004585,1975;1980,0;0,Au,65.1904,35.5529
M004586,1987;1992;1997;2002;2007;2012,0;0;0;0;1;2,Ag,28.4752,-142.2
M004587,1974;1979;1984,0;0;0,Au,53.6073,94.1542
M004588,1970;1975,0;0,Zn,37.5096,-174.4024
M004589,1986;1991;1996;2001,0;0;0;0,Au,38.8244,122.6255
M004590,1974;1979,0;1,Ag,-5.9373,5.3819
M004591,1994;1999;2004;2009,0;1;1;1,Ag,42.85,176.743
M004592,1999;2004;2009,0;0;0,Ag,-18.4903,-177.4038
M004593,1990;1995,0;0,Zn,-76.6076,179.0243
M004594,1997;2002;2007;2012;2017,0;1;1;2;2,Zn,-43.5048,123.6969
M004595,1979;1984,0;0,Cu,32.7976,12.7979
M004596,2007;2012;2017,0;3;3,U,-31.1141,95.1315
M004597,1983;1988;1993;1998;2003,0;0;0;0;1,Fe,-41.1817,174.9992
M004598,1970;1975;1980;1985,0;0;1;1,Au,39.9068,90.6905
M004599,2000;2005;2010;2015,0;0;0;0,Zn,-27.2437,83.5003
M004600,1974;1979;1984;1989;1994;1999,0;1;1;1;2;2,Fe,-35.8852,-8.8661
M004601,2002;2007,0;0,Zn,30.4542,169.1831
M004602,1989;1994;1999;2004;2009;2014,0;0;0;0;1;1,Ag,81.2303,-90.2415
M004603,1972;1977;1982;1987;1992;1997,0;1;1;2;2;2,Cu,-6.1004,-103.7818
M004604,1986;1991;1996;2001,0;1;1;1,Au,21.1402,40.7681
M004605,2008;2013;2018,0;3;3,Cu,-51.3294,169.7055
M004606,1992;1997;2002,0;1;1,Cu,-8.8838,140.0362
M004607,1974;1979;1984;1989,0;0;0;1,Cu,56.8932,73.247
M004608,2005;2010;2015;2020;2025;2030,0;3;3;3;3;3,Zn,67.4201,39.2716
M004609,1986;1991;1996;2001,0;1;2;2,Cu,8.0837,90.1578
M004610,2000;2005;2010;2015,0;3;3;3,Cu,-48.9533,-157.2608
M004611,1972;1977;1982;1987;1992,0;3;3;3;3,Zn,-84.3472,-21.9395
M004612,2002;2007;2012;2017;2022,0;0;0;0;0,U,-45.7926,-13.6006
M004613,2010;2015;2020;2025,0;0;0;0,Cu,57.0642,21.9413
M004614,2013;2018,0;0,U,-1.2385,-105.3071
M004615,2012;2017;2022;2027,0;0;0;0,Zn,-57.1041,-153.4846
M004616,1972;1977;1982;1987;1992;1997,0;0;0;1;1;2,Cu,-21.8098,-154.256
M004617,2002;2007;2012,0;0;1,Ag,-11.4253,-26.5189
M004618,1989;1994;1999,0;0;1,Ag,24.0384,-39.6792
M004619,1979;1984,0;0,U,-64.9501,-168.1542
M004620,1987;1992;1997,0;0;3,Cu,-19.8492,-44.6648
M004621,1987;1992;1997,0;0;1,Ag,29.9771,-50.2871
M004622,1986;1991,0;0,Zn,87.7971,-25.8314
M004623,1995;2000;2005;2010,0;3;3;3,Zn,16.9099,-31.0825
M004624,1991;1996;2001,0;1;1,Zn,-21.0898,-3.6595
M004625,2001;2006;2011;2016;2021;2026,0;1;1;2;2;2,Zn,-61.8615,160.3822
M004626,2000;2005;2010;2015;2020,0;3;3;3;3,Ag,-19.0486,133.3532
M004627,2010;2015;2020;2025;2030,0;0;1;1;2,U,-20.8382,23.3297
M004628,1991;1996;2001;2006;2011,0;0;1;1;2,Au,-25.3614,147.2395
M004629,1981;1986,0;1,U,57.8926,-53.5275
M004630,1971;1976;1981;1986,0;0;0;0,Au,65.6309,31.5696
M004631,1993;1998,0;1,Au,-74.9301,127.0778
M004632,2005;2010,0;3,Cu,13.6535,166.2304
M004633,1983;1988;1993;1998;2003;2008,0;0;0;3;3;3,Fe,6.3216,57.5228
M004634,1971;1976,0;0,Ag,80.0379,73.671
M004635,1971;1976;1981;1986;1991;1996,0;0;0;3;3;3,Fe,-69.341,88.6107
M004636,1994;1999;2004;2009,0;0;1;1,Au,77.998,-53.0056
M004637,1994;1999,0;1,Ag,54.3072,177.0089
M004638,1987;1992,0;3,Zn,-83.5124,54.7203
M004639,1999;2004;2009;2014;2019;2024,0;1;1;1;1;2,Zn,-47.8939,63.1141
M004640,1973;1978;1983;1988;1993;1998,0;1;1;1;1;2,U,33.1921,-104.2302
M004641,1992;1997;2002,0;0;1,Ag,-40.5184,153.3258
M004642,1990;1995;2000;2005,0;0;0;0,Fe,60.477,-143.0283
M004643,2009;2014;2019;2024;2029,0;1;2;2;2,Fe,17.1084,108.2349
M004644,1989;1994;1999;2004,0;0;1;3,Cu,-85.1888,-55.9689
M004645,1974;1979;1984;1989;1994,0;0;0;0;3,Ag,-35.1485,30.9544
M004646,2000;2005;2010;2015;2020;2025,0;1;1;2;2;2,Cu,27.6595,-109.1979
M004647,1975;1980;1985;1990,0;0;0;0,Cu,83.8658,-79.1091
M004648,2002;2007;2012;2017,0;0;1;1,Zn,5.1612,32.3967
M004649,1992;1997;2002;2007;2012,0;1;1;1;1,Cu,47.2651,32.0581
M004650,1997;2002;2007;2012,0;0;0;0,Ag,64.636,-5.8917
M004651,1981;1986,0;0,Zn,6.8831,-175.8075
M004652,1998;2003,0;0,Zn,-87.3659,-41.8177
M004653,1980;1985;1990;1995;2000,0;0;1;2;2,Zn,-11.6225,72.9796
M004654,1997;2002;2007;2012;2017;2022,0;1;2;2;2;2,Fe,26.064,13.3116
M004655,1979;1984;1989;1994,0;1;1;3,Fe,-7.4614,178.7925
M004656,1970;1975;1980,0;1;1,Ag,-37.8772,-160.9161
M004657,1971;1976;1981,0;1;2,Cu,83.4289,-104.9408
M004658,1999;2004;2009;2014,0;0;1;1,Ag,87.6014,-83.3573
M004659,2003;2008;2013;2018;2023;2028,0;0;0;0;1;1,Ag,-60.201,-105.2188
M004660,1993;1998;2003;2008,0;0;0;0,Fe,-51.0318,7.8776
M004661,1980;1985;1990;1995,0;1;1;1,Zn,-80.8316,42.6635
M004662,1994;1999;2004;2009,0;1;2;2,Fe,76.9229,-93.946
M004663,1991;1996;2001,0;0;3,Cu,50.0304,-143.4709
M004664,1988;1993;1998;2003,0;1;3;3,Ag,-1.3493,-118.0235
M004665,1986;1991;1996;2001;2006,0;1;2;2;2,Au,77.3778,129.3683
M004666,2000;2005;2010;2015;2020;2025,0;0;0;0;0;0,Au,66.4231,-148.5081
M004667,1973;1978;1983;1988,0;0;0;1,Zn,-13.3799,10.4472
M004668,1989;1994;1999;2004;2009,0;0;0;1;1,Zn,-48.5619,-131.3829
M004669,2013;2018;2023;2028;2033;2038,0;0;0;1;1;1,Cu,57.9477,-108.2434
M004670,2012;2017,0;0,Ag,33.687,129.167
M004671,2006;2011;2016;2021,0;3;3;3,U,-85.6194,110.0973
M004672,1989;1994,0;0,Fe,23.4146,90.0043
M004673,1970;1975;1980;1985;1990;1995,0;1;2;2;2;2,Fe,74.6681,51.3731
M004674,1992;1997;2002;2007;2012,0;1;2;2;2,Ag,-85.548,152.9416
M004675,1974;1979;1984;1989;1994,0;0;3;3;3,Au,3.0453,-81.7917
M004676,2007;2012,0;1,Zn,-79.6846,-66.5081
